trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1096,False,"{'a': 0.85, 'e': 0.45715731259548575}",20,11,-24.9624448690921,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
1097,False,"{'a': 0.85, 'e': 0.45626769831431485}",25,10,-12.391567554731267,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1098,False,"{'a': 0.85, 'e': 0.45537762776548346}",20,6,22.478804905718064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.85, 'e': 0.4544871018390625}",25,0,-28.05527836780309,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1100,False,"{'a': 0.85, 'e': 0.4535961214255773}",20,0,-58.82432566408378,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1101,False,"{'a': 0.85, 'e': 0.4527046874160087}",30,0,-85.94499450134052,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
1102,False,"{'a': 0.85, 'e': 0.4518128007017902}",20,9,-13.742214494068165,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1103,False,"{'a': 0.85, 'e': 0.45092046217480886}",25,7,0.7846499147617851,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.85, 'e': 0.45002767272740274}",20,15,2.0836719429798136,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.85, 'e': 0.4491344332523616}",35,0,-87.758981005408,"{0: 26, 1: 2, 2: 4, 3: 2, 4: 1}",0
1106,False,"{'a': 0.85, 'e': 0.4482407446429244}",20,10,15.649069718251027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.85, 'e': 0.4473466077927801}",20,0,-56.821573596735384,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1108,False,"{'a': 0.85, 'e': 0.4464520235960651}",20,0,-24.356508216731637,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1109,False,"{'a': 0.85, 'e': 0.44555699294736395}",20,0,-55.51364378644757,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1110,False,"{'a': 0.85, 'e': 0.44466151674170673}",20,9,-4.15644878376674,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1111,False,"{'a': 0.85, 'e': 0.4437655958745701}",25,9,-2.456331171816011,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1112,False,"{'a': 0.85, 'e': 0.4428692312418743}",20,6,-7.469789744667255,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1113,False,"{'a': 0.85, 'e': 0.44197242373998435}",20,0,17.23536574638543,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1114,False,"{'a': 0.85, 'e': 0.44107517426570736}",20,0,-33.007343946099745,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1115,False,"{'a': 0.85, 'e': 0.440177483716293}",30,0,-200.81573671988446,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
1116,False,"{'a': 0.85, 'e': 0.43927935298943144}",30,18,16.4071672330039,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.85, 'e': 0.4383807829832537}",20,6,13.667070267598389,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1118,False,"{'a': 0.85, 'e': 0.4374817745963293}",30,0,-27.842401063515474,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
1119,False,"{'a': 0.85, 'e': 0.43658232872766695}",20,9,-34.03798318375194,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
1120,False,"{'a': 0.85, 'e': 0.43568244627671204}",25,0,-41.636802833789105,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1121,False,"{'a': 0.85, 'e': 0.43478212814334743}",20,0,-47.28671427929816,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1122,False,"{'a': 0.85, 'e': 0.43388137522789066}",20,0,-17.52972674519486,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
1123,False,"{'a': 0.85, 'e': 0.432980188431095}",20,10,-8.055083200414984,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1124,False,"{'a': 0.85, 'e': 0.4320785686541468}",30,8,-45.742374693880585,"{0: 19, 1: 0, 2: 0, 3: 2, 4: 1}",1
1125,False,"{'a': 0.85, 'e': 0.4311765167986662}",20,7,-52.983492716624944,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
1126,False,"{'a': 0.85, 'e': 0.4302740337667045}",25,16,-26.812770762010995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1127,False,"{'a': 0.85, 'e': 0.42937112046074505}",20,9,-23.519997397659814,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1128,False,"{'a': 0.85, 'e': 0.42846777778370077}",35,22,25.394560078369704,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.85, 'e': 0.4275640066389146}",20,0,-10.395835245691732,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1130,False,"{'a': 0.85, 'e': 0.42665980793015723}",30,7,-3.2779579881451166,"{0: 19, 1: 3, 2: 0, 3: 1, 4: 0}",1
1131,False,"{'a': 0.85, 'e': 0.42575518256162764}",25,17,11.941680792681257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.85, 'e': 0.4248501314379508}",20,0,18.85123005571267,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1133,False,"{'a': 0.85, 'e': 0.42394465546417814}",25,0,-7.309026237708546,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
1134,False,"{'a': 0.85, 'e': 0.42303875554578513}",20,2,5.364562530381267,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1135,False,"{'a': 0.85, 'e': 0.422132432588672}",20,4,2.207832262886302,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1136,False,"{'a': 0.85, 'e': 0.42122568749916134}",20,10,5.298386046625525,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.85, 'e': 0.42031852118399843}",25,0,-96.74398391230555,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
1138,False,"{'a': 0.85, 'e': 0.4194109345503491}",25,5,-48.71284098769149,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
1139,False,"{'a': 0.85, 'e': 0.41850292850580045}",25,0,14.151363174414735,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1140,False,"{'a': 0.85, 'e': 0.41759450395835795}",30,9,0.5447111146254608,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1141,False,"{'a': 0.85, 'e': 0.4166856618164465}",20,9,-31.953875997738066,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1142,False,"{'a': 0.85, 'e': 0.4157764029889078}",30,0,-33.61181900992563,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
1143,False,"{'a': 0.85, 'e': 0.4148667283850009}",25,10,6.838150808008305,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.85, 'e': 0.4139566389144}",25,0,-24.238320771285217,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1145,False,"{'a': 0.85, 'e': 0.4130461354871949}",30,6,11.942500316633986,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.85, 'e': 0.4121352190138885}",35,21,11.184444011938387,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.85, 'e': 0.41122389040539764}",20,0,-68.92345356429533,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1148,False,"{'a': 0.85, 'e': 0.4103121505730504}",20,10,12.135879226327036,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.85, 'e': 0.40940000042858704}",25,5,-34.111204329759474,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
1150,False,"{'a': 0.85, 'e': 0.40848744088415717}",20,0,-36.00729526887456,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1151,False,"{'a': 0.85, 'e': 0.4075744728523206}",20,0,-29.366458215289658,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1152,False,"{'a': 0.85, 'e': 0.40666109724604504}",30,0,-46.00252524265537,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",1
1153,False,"{'a': 0.85, 'e': 0.40574731497870625}",30,12,-21.500987726449175,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1154,False,"{'a': 0.85, 'e': 0.4048331269640863}",20,0,7.017125131627871,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1155,False,"{'a': 0.85, 'e': 0.40391853411637296}",20,0,-16.502333803251787,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1156,False,"{'a': 0.85, 'e': 0.4030035373501593}",30,12,-38.78615696679015,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1157,False,"{'a': 0.85, 'e': 0.4020881375804417}",20,0,-3.6389283374886796,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1158,False,"{'a': 0.85, 'e': 0.4011723357226203}",25,11,12.947678897464336,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.85, 'e': 0.4002561326924963}",30,10,0.9688653023331708,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
1160,False,"{'a': 0.85, 'e': 0.3993395294062732}",20,0,-86.674056882191,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1161,False,"{'a': 0.85, 'e': 0.3984225267805538}",20,3,10.974129528683525,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.85, 'e': 0.397505125732341}",20,0,30.181239538014,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.85, 'e': 0.3965873271790354}",25,11,-1.8106474858108732,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1164,False,"{'a': 0.85, 'e': 0.39566913203843584}",20,0,-23.43373431510592,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1165,False,"{'a': 0.85, 'e': 0.39475054122873704}",20,5,-21.310109470123937,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1166,False,"{'a': 0.85, 'e': 0.3938315556685301}",30,12,-33.33871391433895,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1167,False,"{'a': 0.85, 'e': 0.39291217627680014}",20,5,-9.03770725504357,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1168,False,"{'a': 0.85, 'e': 0.39199240397292684}",30,18,-5.063677626171122,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1169,False,"{'a': 0.85, 'e': 0.391072239676682}",20,11,2.788736888433659,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1170,False,"{'a': 0.85, 'e': 0.3901516843082303}",20,5,-6.742909650165371,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1171,False,"{'a': 0.85, 'e': 0.3892307387881266}",30,11,7.471572272361178,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1172,False,"{'a': 0.85, 'e': 0.38830940403731673}",25,8,19.42945963253348,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.85, 'e': 0.38738768097713494}",20,15,-12.769207513743392,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1174,False,"{'a': 0.85, 'e': 0.38646557052930475}",25,0,-37.90535725021767,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
1175,False,"{'a': 0.85, 'e': 0.385543073615936}",25,7,-1.180236723306515,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1176,False,"{'a': 0.85, 'e': 0.38462019115952595}",30,0,-1.4310007257546618,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1177,False,"{'a': 0.85, 'e': 0.3836969240829566}",20,0,7.414299016612969,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1178,False,"{'a': 0.85, 'e': 0.3827732733094953}",25,0,-50.714958780807194,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
1179,False,"{'a': 0.85, 'e': 0.38184923976279245}",25,0,19.27760180900889,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1180,False,"{'a': 0.85, 'e': 0.3809248243668818}",20,16,9.722883941255743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.85, 'e': 0.3800000280461784}",25,3,31.206872242087282,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.85, 'e': 0.3790748517254788}",25,6,-15.630234126648599,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
1183,False,"{'a': 0.85, 'e': 0.3781492963299588}",20,8,10.176158521230862,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.85, 'e': 0.37722336278517427}",25,0,4.2365668777331615,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1185,False,"{'a': 0.85, 'e': 0.3762970520170581}",25,0,19.809292058902344,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1186,False,"{'a': 0.85, 'e': 0.37537036495192155}",30,18,5.333116399798005,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1187,False,"{'a': 0.85, 'e': 0.3744433025164511}",30,13,-22.328465144862037,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1188,False,"{'a': 0.85, 'e': 0.37351586563770955}",25,11,-0.3235180952850887,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1189,False,"{'a': 0.85, 'e': 0.37258805524313326}",20,13,12.121245830571562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.85, 'e': 0.371659872260533}",20,16,7.06754038397672,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.85, 'e': 0.3707313176180912}",25,9,-31.408476956668835,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1192,False,"{'a': 0.85, 'e': 0.36980239224436295}",20,8,20.090469702380094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.85, 'e': 0.36887309706827304}",25,11,14.018835582616147,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1194,False,"{'a': 0.85, 'e': 0.36794343301911697}",25,14,-9.530168339737855,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1195,False,"{'a': 0.85, 'e': 0.3670134010265584}",20,6,-11.32751821526211,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1196,False,"{'a': 0.85, 'e': 0.36608300202062954}",30,20,19.77529374702486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.85, 'e': 0.365152236931729}",25,17,15.97287377019162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.85, 'e': 0.36422110669062213}",20,0,-70.86417710187087,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1199,False,"{'a': 0.85, 'e': 0.36328961222843875}",20,10,-33.29145997948914,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1200,False,"{'a': 0.85, 'e': 0.3623577544766736}",25,16,-25.316056289293478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1201,False,"{'a': 0.85, 'e': 0.361425534367184}",25,9,-13.823742639075864,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1202,False,"{'a': 0.85, 'e': 0.3604929528321903}",20,11,17.393607544550598,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.85, 'e': 0.35956001080427363}",25,0,-134.5695554913983,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
1204,False,"{'a': 0.85, 'e': 0.35862670921637635}",25,10,-21.43975878021988,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1205,False,"{'a': 0.85, 'e': 0.3576930490017995}",25,14,-56.83448223233545,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
1206,False,"{'a': 0.85, 'e': 0.35675903109420365}",30,0,-38.85642107777119,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",1
1207,False,"{'a': 0.85, 'e': 0.35582465642760625}",20,0,-80.30984416185552,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1208,False,"{'a': 0.85, 'e': 0.3548899259363823}",20,0,-9.058249064684,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1209,False,"{'a': 0.85, 'e': 0.3539548405552618}",20,6,16.791865053152495,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.85, 'e': 0.35301940121933034}",25,12,14.532527043563766,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.85, 'e': 0.35208360886402695}",30,13,18.823574140795298,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.85, 'e': 0.3511474644251443}",20,15,-1.8748332802663041,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1213,False,"{'a': 0.85, 'e': 0.3502109688388262}",25,12,0.15265740901824643,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1214,False,"{'a': 0.85, 'e': 0.34927412304156863}",20,0,24.52618506912255,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1215,False,"{'a': 0.85, 'e': 0.348336927970217}",30,7,-52.88009555288313,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
1216,False,"{'a': 0.85, 'e': 0.34739938456196656}",20,9,7.0752335063701945,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1217,False,"{'a': 0.85, 'e': 0.3464614937543603}",25,4,-23.1715337227184,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1218,False,"{'a': 0.85, 'e': 0.3455232564852894}",20,6,-9.586743150365846,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1219,False,"{'a': 0.85, 'e': 0.3445846736929906}",20,0,28.75396821921846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1220,False,"{'a': 0.85, 'e': 0.34364574631604705}",25,17,-5.850460694866196,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1221,False,"{'a': 0.85, 'e': 0.3427064752933856}",25,7,-13.681140278408213,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1222,False,"{'a': 0.85, 'e': 0.3417668615642776}",20,11,4.257950597156634,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.85, 'e': 0.3408269060683363}",25,0,-45.991868969648436,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
1224,False,"{'a': 0.85, 'e': 0.3398866097455176}",20,13,-28.905166369629622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1225,False,"{'a': 0.85, 'e': 0.3389459735361172}",20,14,4.336311841466998,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.85, 'e': 0.33800499838077175}",20,14,12.890047573672394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.85, 'e': 0.3370636852204559}",35,24,11.645497125286628,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.85, 'e': 0.3361220349964831}",20,4,-3.751173783084762,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1229,False,"{'a': 0.85, 'e': 0.3351800486505031}",25,0,-30.659337182428487,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1230,False,"{'a': 0.85, 'e': 0.3342377271245026}",20,0,-4.258743669414924,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1231,False,"{'a': 0.85, 'e': 0.3332950713608026}",35,25,17.521738214207456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.85, 'e': 0.33235208230205926}",25,0,-73.70277030378145,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
1233,False,"{'a': 0.85, 'e': 0.3314087608912611}",20,10,-16.11588072390432,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1234,False,"{'a': 0.85, 'e': 0.33046510807172985}",30,0,7.070208011693387,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1235,False,"{'a': 0.85, 'e': 0.32952112478711787}",25,0,-1.6349543993803852,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1236,False,"{'a': 0.85, 'e': 0.3285768119814088}",20,7,22.4586923504399,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.85, 'e': 0.32763217059891486}",20,13,3.4169351034663324,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.85, 'e': 0.3266872015842779}",25,0,-17.25231670140362,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1239,False,"{'a': 0.85, 'e': 0.3257419058824663}",20,16,5.5793784359433385,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.85, 'e': 0.32479628443877623}",20,0,18.206059933348808,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1241,False,"{'a': 0.85, 'e': 0.3238503381988286}",30,11,-6.246864166410827,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
1242,False,"{'a': 0.85, 'e': 0.3229040681085699}",30,0,-24.053288260255673,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1243,False,"{'a': 0.85, 'e': 0.3219574751142698}",25,0,3.219051256687933,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1244,False,"{'a': 0.85, 'e': 0.32101056016252166}",25,13,0.02008040582038051,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1245,False,"{'a': 0.85, 'e': 0.32006332420023986}",20,0,-14.457759050060094,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1246,False,"{'a': 0.85, 'e': 0.31911576817466075}",20,2,-48.88036622637575,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1247,False,"{'a': 0.85, 'e': 0.31816789303333987}",20,16,7.936953791624171,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.85, 'e': 0.3172196997241527}",25,15,9.166083263940703,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.85, 'e': 0.316271189195292}",25,19,5.937808151899766,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.85, 'e': 0.3153223623952687}",30,0,-61.56671076887115,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
1251,False,"{'a': 0.85, 'e': 0.314373220272909}",25,0,-125.96781672223855,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
1252,False,"{'a': 0.85, 'e': 0.3134237637773555}",20,10,2.2114339807982892,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.85, 'e': 0.31247399385806407}",20,2,29.51348716495145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.85, 'e': 0.31152391146480507}",20,9,-14.682368183405462,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1255,False,"{'a': 0.85, 'e': 0.3105735175476604}",35,23,-2.8250683057194372,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1256,False,"{'a': 0.85, 'e': 0.3096228130570242}",25,3,-8.805508776653518,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1257,False,"{'a': 0.85, 'e': 0.3086717989436006}",30,7,11.010158433321724,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
1258,False,"{'a': 0.85, 'e': 0.3077204761584039}",25,13,-34.05587699079714,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
1259,False,"{'a': 0.85, 'e': 0.3067688456527566}",20,2,-2.4687887031324944,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1260,False,"{'a': 0.85, 'e': 0.3058169083782893}",20,2,-52.77696349797565,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
1261,False,"{'a': 0.85, 'e': 0.30486466528693895}",25,10,7.639681568025218,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1262,False,"{'a': 0.85, 'e': 0.3039121173309489}",25,11,-22.94362248088129,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1263,False,"{'a': 0.85, 'e': 0.3029592654628667}",20,9,5.911078262599034,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1264,False,"{'a': 0.85, 'e': 0.30200611063554444}",30,16,10.322094818076998,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1265,False,"{'a': 0.85, 'e': 0.3010526538021365}",30,22,12.234108405029621,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.85, 'e': 0.3000988959161001}",25,13,7.397158965904779,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1267,False,"{'a': 0.85, 'e': 0.29914483793119256}",30,0,-26.899376324302622,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
1268,False,"{'a': 0.85, 'e': 0.2981904808014722}",25,0,6.780229373642503,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1269,False,"{'a': 0.85, 'e': 0.29723582548129573}",25,11,-93.87276693063018,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
1270,False,"{'a': 0.85, 'e': 0.2962808729253187}",20,0,-26.588853855781952,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1271,False,"{'a': 0.85, 'e': 0.2953256240884933}",25,0,-57.88512995406315,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1272,False,"{'a': 0.85, 'e': 0.29437007992606856}",20,13,-28.532650833758705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1273,False,"{'a': 0.85, 'e': 0.29341424139358824}",20,5,15.444848163902446,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1274,False,"{'a': 0.85, 'e': 0.29245810944689116}",25,16,-16.943080347631227,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1275,False,"{'a': 0.85, 'e': 0.2915016850421088}",20,14,12.2999641352967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.85, 'e': 0.29054496913566596}",30,0,33.3925142621768,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1277,False,"{'a': 0.85, 'e': 0.28958796268427794}",20,7,-19.99075718635226,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
